TI-AFEXXXX,,2/16/2022,
GRE-DC_Time,GRE-DC_Value,GRE-AMB_Time,GRE-AMB_Value
230.4882813,-0.407082939,230.4882813,-0.165027809
230.4980469,-0.407338715,230.4980469,-0.168078232
230.5078125,-0.407211113,230.5078125,-0.168719673
230.5175781,-0.407254601,230.5175781,-0.170240593
230.5273438,-0.407155037,230.5273438,-0.172661018
230.5371094,-0.407280922,230.5371094,-0.175482559
230.546875,-0.407262611,230.546875,-0.176802063
230.5566406,-0.407364464,230.5566406,-0.177992249
230.5664063,-0.407279205,230.5664063,-0.180638123
230.5761719,-0.407288361,230.5761719,-0.183188438
230.5859375,-0.407304955,230.5859375,-0.185666084
230.5957031,-0.407563591,230.5957031,-0.186632538
230.6054688,-0.407496071,230.6054688,-0.187545204
230.6152344,-0.40749321,230.6152344,-0.190889168
230.625,-0.407557297,230.625,-0.192665291
230.6347656,-0.407401085,230.6347656,-0.19552002
230.6445313,-0.407581329,230.6445313,-0.196978569
230.6542969,-0.407475471,230.6542969,-0.199725723
230.6640625,-0.407434273,230.6640625,-0.201208305
230.6738281,-0.407498932,230.6738281,-0.203646469
230.6835938,-0.407474327,230.6835938,-0.206225967
230.6933594,-0.407463455,230.6933594,-0.208595467
230.703125,-0.407670021,230.703125,-0.211821556
230.7128906,-0.407755852,230.7128906,-0.214213943
230.7226563,-0.407734108,230.7226563,-0.216063309
230.7324219,-0.407802773,230.7324219,-0.219104576
230.7421875,-0.407716942,230.7421875,-0.221222878
230.7519531,-0.407526398,230.7519531,-0.222132683
230.7617188,-0.407704353,230.7617188,-0.22213726
230.7714844,-0.407576752,230.7714844,-0.221951866
230.78125,-0.407806778,230.78125,-0.220924187
230.7910156,-0.407616234,230.7910156,-0.2195858
230.8007813,-0.407756424,230.8007813,-0.218518066
230.8105469,-0.407605934,230.8105469,-0.215626717
230.8203125,-0.407826233,230.8203125,-0.215001297
230.8300781,-0.4078228,230.8300781,-0.21330471
230.8398438,-0.407614517,230.8398438,-0.211425018
230.8496094,-0.407637978,230.8496094,-0.209083557
230.859375,-0.407701492,230.859375,-0.207632446
230.8691406,-0.407695198,230.8691406,-0.204339981
230.8789063,-0.407742691,230.8789063,-0.202432251
230.8886719,-0.407298088,230.8886719,-0.200720215
230.8984375,-0.407478333,230.8984375,-0.19700489
230.9082031,-0.407619667,230.9082031,-0.196317101
230.9179688,-0.407620811,230.9179688,-0.193682671
230.9277344,-0.407431984,230.9277344,-0.190434837
230.9375,-0.407519531,230.9375,-0.188346863
230.9472656,-0.407486916,230.9472656,-0.186031723
230.9570313,-0.407579041,230.9570313,-0.18381958
230.9667969,-0.407175064,230.9667969,-0.18211441
230.9765625,-0.407322693,230.9765625,-0.182106972
230.9863281,-0.407413673,230.9863281,-0.179301453
230.9960938,-0.407356453,230.9960938,-0.178874588
231.0058594,-0.407167625,231.0058594,-0.176555443
231.015625,-0.407338142,231.015625,-0.175923729
231.0253906,-0.40728035,231.0253906,-0.174217987
231.0351563,-0.407173347,231.0351563,-0.171302032
231.0449219,-0.407239151,231.0449219,-0.170291519
231.0546875,-0.407317543,231.0546875,-0.170773315
231.0644531,-0.407347298,231.0644531,-0.169071579
231.0742188,-0.407225418,231.0742188,-0.168665886
231.0839844,-0.407170486,231.0839844,-0.167667389
231.09375,-0.407262039,231.09375,-0.167235374
231.1035156,-0.407209396,231.1035156,-0.166317558
231.1132813,-0.407203674,231.1132813,-0.166627121
231.1230469,-0.407155037,231.1230469,-0.165168571
231.1328125,-0.407147598,231.1328125,-0.164035034
231.1425781,-0.407114983,231.1425781,-0.165050125
231.1523438,-0.407318687,231.1523438,-0.164572334
231.1621094,-0.407172775,231.1621094,-0.164771461
231.171875,-0.407088661,231.171875,-0.164668465
231.1816406,-0.407199097,231.1816406,-0.164340591
231.1914063,-0.407286072,231.1914063,-0.163197327
231.2011719,-0.407096672,231.2011719,-0.16489563
231.2109375,-0.40702343,231.2109375,-0.164948845
231.2207031,-0.407200241,231.2207031,-0.166240883
231.2304688,-0.407240868,231.2304688,-0.166977882
231.2402344,-0.40727005,231.2402344,-0.166830254
231.25,-0.407290077,231.25,-0.168507957
231.2597656,-0.407194519,231.2597656,-0.169416618
231.2695313,-0.407109833,231.2695313,-0.169926453
231.2792969,-0.407382202,231.2792969,-0.171802711
231.2890625,-0.407279778,231.2890625,-0.172319412
231.2988281,-0.4074543,231.2988281,-0.174357605
231.3085938,-0.407331848,231.3085938,-0.174154472
231.3183594,-0.407296944,231.3183594,-0.17550087
231.328125,-0.407283211,231.328125,-0.176388359
231.3378906,-0.40699482,231.3378906,-0.177358246
231.3476563,-0.407501793,231.3476563,-0.178453445
231.3574219,-0.407670593,231.3574219,-0.179161263
231.3671875,-0.407139015,231.3671875,-0.180507088
231.3769531,-0.407512665,231.3769531,-0.179837608
231.3867188,-0.407280922,231.3867188,-0.182407379
231.3964844,-0.407327843,231.3964844,-0.183714294
231.40625,-0.407502937,231.40625,-0.184287071
231.4160156,-0.407358742,231.4160156,-0.185826874
231.4257813,-0.407375908,231.4257813,-0.187756348
231.4355469,-0.407458305,231.4355469,-0.188392067
231.4453125,-0.407309532,231.4453125,-0.190135574
231.4550781,-0.407663155,231.4550781,-0.191127777
231.4648438,-0.407497215,231.4648438,-0.192103386
231.4746094,-0.407574463,231.4746094,-0.195457077
231.484375,-0.407490921,231.484375,-0.196737099
231.4941406,-0.407601929,231.4941406,-0.198030281
231.5039063,-0.407577896,231.5039063,-0.200211525
231.5136719,-0.407509804,231.5136719,-0.202604485
231.5234375,-0.407520103,231.5234375,-0.204677582
231.5332031,-0.407587051,231.5332031,-0.207102013
231.5429688,-0.407686615,231.5429688,-0.20872364
231.5527344,-0.407457161,231.5527344,-0.210986137
231.5625,-0.40763855,231.5625,-0.21309185
231.5722656,-0.407671738,231.5722656,-0.214532089
231.5820313,-0.407697487,231.5820313,-0.216794586
231.5917969,-0.407813644,231.5917969,-0.218758392
231.6015625,-0.407658005,231.6015625,-0.220279312
231.6113281,-0.407730103,231.6113281,-0.222940636
231.6210938,-0.407765579,231.6210938,-0.225637436
231.6308594,-0.40771122,231.6308594,-0.228917313
231.640625,-0.407787895,231.640625,-0.23147049
231.6503906,-0.40791893,231.6503906,-0.232659531
231.6601563,-0.40776329,231.6601563,-0.235848999
231.6699219,-0.407805634,231.6699219,-0.238337517
231.6796875,-0.407954979,231.6796875,-0.239142036
231.6894531,-0.407915497,231.6894531,-0.243159485
231.6992188,-0.408182144,231.6992188,-0.246043968
231.7089844,-0.407871437,231.7089844,-0.248144531
231.71875,-0.407998466,231.71875,-0.252666664
231.7285156,-0.407955551,231.7285156,-0.255135727
231.7382813,-0.408047104,231.7382813,-0.257267761
231.7480469,-0.408167839,231.7480469,-0.258627892
231.7578125,-0.408056831,231.7578125,-0.259554291
231.7675781,-0.408047104,231.7675781,-0.261092949
231.7773438,-0.408189583,231.7773438,-0.259284782
231.7871094,-0.408189011,231.7871094,-0.259469604
231.796875,-0.408285713,231.796875,-0.256555939
231.8066406,-0.408084869,231.8066406,-0.25604496
231.8164063,-0.408236504,231.8164063,-0.25391407
231.8261719,-0.408061981,231.8261719,-0.251334572
231.8359375,-0.408047676,231.8359375,-0.249390793
231.8457031,-0.408197594,231.8457031,-0.247717667
231.8554688,-0.408060837,231.8554688,-0.245694923
231.8652344,-0.408015633,231.8652344,-0.243034172
231.875,-0.407901192,231.875,-0.241093254
231.8847656,-0.408095741,231.8847656,-0.240216064
231.8945313,-0.407829666,231.8945313,-0.237996483
231.9042969,-0.407838249,231.9042969,-0.234697151
231.9140625,-0.408090019,231.9140625,-0.234207916
231.9238281,-0.407960701,231.9238281,-0.231678772
231.9335938,-0.407767296,231.9335938,-0.229472351
231.9433594,-0.407893181,231.9433594,-0.226027679
231.953125,-0.407789612,231.953125,-0.223911095
231.9628906,-0.407686043,231.9628906,-0.222754669
231.9726563,-0.407529259,231.9726563,-0.220644379
231.9824219,-0.407544708,231.9824219,-0.219736862
231.9921875,-0.407743263,231.9921875,-0.218899727
232.0019531,-0.407707787,232.0019531,-0.218514061
232.0117188,-0.407730675,232.0117188,-0.216494179
232.0214844,-0.40763855,232.0214844,-0.214945221
232.03125,-0.407764435,232.03125,-0.214183617
232.0410156,-0.407525253,232.0410156,-0.212566566
232.0507813,-0.407673454,232.0507813,-0.211622429
232.0605469,-0.407636833,232.0605469,-0.21092205
232.0703125,-0.40741539,232.0703125,-0.210466576
232.0800781,-0.407640839,232.0800781,-0.209046936
232.0898438,-0.407666588,232.0898438,-0.209042358
232.0996094,-0.407570457,232.0996094,-0.208970261
232.109375,-0.407627678,232.109375,-0.207808113
232.1191406,-0.407518959,232.1191406,-0.207901955
232.1289063,-0.407728386,232.1289063,-0.207612991
232.1386719,-0.407552147,232.1386719,-0.205965614
232.1484375,-0.407473755,232.1484375,-0.205952454
232.1582031,-0.407818794,232.1582031,-0.205493546
232.1679688,-0.40767231,232.1679688,-0.20716095
232.1777344,-0.40788517,232.1777344,-0.208590317
232.1875,-0.407782745,232.1875,-0.208291054
232.1972656,-0.407616806,232.1972656,-0.208304214
232.2070313,-0.407587624,232.2070313,-0.208802032
232.2167969,-0.407668304,232.2167969,-0.210828781
232.2265625,-0.407608795,232.2265625,-0.210980415
232.2363281,-0.407705498,232.2363281,-0.21192112
232.2460938,-0.407841682,232.2460938,-0.214331245
232.2558594,-0.407756996,232.2558594,-0.214419365
232.265625,-0.407655716,232.265625,-0.215790367
232.2753906,-0.407652283,232.2753906,-0.216721916
232.2851563,-0.407675171,232.2851563,-0.217831421
232.2949219,-0.407469749,232.2949219,-0.220490456
232.3046875,-0.407575035,232.3046875,-0.220405769
232.3144531,-0.40787487,232.3144531,-0.22233181
232.3242188,-0.408059692,232.3242188,-0.223765755
232.3339844,-0.407872009,232.3339844,-0.225022888
232.34375,-0.407808495,232.34375,-0.226469994
232.3535156,-0.407698059,232.3535156,-0.228465843
232.3632813,-0.407889175,232.3632813,-0.231165504
232.3730469,-0.407615089,232.3730469,-0.232712173
232.3828125,-0.4078228,232.3828125,-0.234561539
232.3925781,-0.407956123,232.3925781,-0.23561039
232.4023438,-0.407989883,232.4023438,-0.237241173
232.4121094,-0.40807457,232.4121094,-0.238808441
232.421875,-0.408000755,232.421875,-0.240989685
232.4316406,-0.40794239,232.4316406,-0.242349815
232.4414063,-0.407987022,232.4414063,-0.244564247
232.4511719,-0.408100319,232.4511719,-0.247242737
232.4609375,-0.407916069,232.4609375,-0.247984886
232.4707031,-0.408013916,232.4707031,-0.250263405
232.4804688,-0.407922935,232.4804688,-0.251686478
232.4902344,-0.407943535,232.4902344,-0.254188156
232.5,-0.408217049,232.5,-0.256031799
232.5097656,-0.408029938,232.5097656,-0.259280205
232.5195313,-0.40805397,232.5195313,-0.261182213
232.5292969,-0.408236504,232.5292969,-0.262457657
232.5390625,-0.408681107,232.5390625,-0.265620804
232.5488281,-0.408247375,232.5488281,-0.268061829
232.5585938,-0.408277702,232.5585938,-0.270907402
232.5683594,-0.408079147,232.5683594,-0.273139
232.578125,-0.408315468,232.578125,-0.274466515
232.5878906,-0.408249092,232.5878906,-0.277645111
232.5976563,-0.408243942,232.5976563,-0.279637527
232.6074219,-0.408189011,232.6074219,-0.282824707
232.6171875,-0.408390999,232.6171875,-0.284041786
232.6269531,-0.408398438,232.6269531,-0.28672142
232.6367188,-0.408475685,232.6367188,-0.289409065
232.6464844,-0.40849514,232.6464844,-0.290752029
232.65625,-0.408301735,232.65625,-0.294031906
232.6660156,-0.408480263,232.6660156,-0.295509338
232.6757813,-0.408669662,232.6757813,-0.299425507
232.6855469,-0.408366966,232.6855469,-0.303043556
232.6953125,-0.408552933,232.6953125,-0.306945992
232.7050781,-0.408534622,232.7050781,-0.308589935
232.7148438,-0.40847168,232.7148438,-0.310508537
232.7246094,-0.40873661,232.7246094,-0.313713455
232.734375,-0.408555794,232.734375,-0.315357399
232.7441406,-0.408574104,232.7441406,-0.316572189
232.7539063,-0.408700562,232.7539063,-0.317445946
232.7636719,-0.408793831,232.7636719,-0.317869949
232.7734375,-0.408625031,232.7734375,-0.317220497
232.7832031,-0.408720589,232.7832031,-0.317774391
232.7929688,-0.408695984,232.7929688,-0.317758369
232.8027344,-0.408687973,232.8027344,-0.316811371
232.8125,-0.408455086,232.8125,-0.317651367
232.8222656,-0.408481407,232.8222656,-0.316305542
232.8320313,-0.408682251,232.8320313,-0.316985321
232.8417969,-0.408593559,232.8417969,-0.316869736
232.8515625,-0.408666801,232.8515625,-0.316383362
232.8613281,-0.408627319,232.8613281,-0.316617393
232.8710938,-0.408600998,232.8710938,-0.316013718
232.8808594,-0.408759499,232.8808594,-0.31561718
232.890625,-0.408487701,232.890625,-0.316011429
232.9003906,-0.408638191,232.9003906,-0.314020157
232.9101563,-0.408588982,232.9101563,-0.313998413
232.9199219,-0.408532906,232.9199219,-0.312913513
232.9296875,-0.408629608,232.9296875,-0.312902069
232.9394531,-0.408827591,232.9394531,-0.31292038
232.9492188,-0.408529472,232.9492188,-0.313970375
232.9589844,-0.408658218,232.9589844,-0.3137146
232.96875,-0.408591843,232.96875,-0.315620613
232.9785156,-0.408592415,232.9785156,-0.314333725
232.9882813,-0.408619308,232.9882813,-0.313580704
232.9980469,-0.408421898,232.9980469,-0.31405735
233.0078125,-0.408506012,233.0078125,-0.314487648
233.0175781,-0.408930588,233.0175781,-0.315346527
233.0273438,-0.40867939,233.0273438,-0.314723396
233.0371094,-0.408612442,233.0371094,-0.315201187
233.046875,-0.408609009,233.046875,-0.315669823
233.0566406,-0.408761787,233.0566406,-0.31668663
233.0664063,-0.40882473,233.0664063,-0.316696358
233.0761719,-0.408742332,233.0761719,-0.31616478
233.0859375,-0.408784103,233.0859375,-0.317346382
233.0957031,-0.408600426,233.0957031,-0.317707443
233.1054688,-0.408626175,233.1054688,-0.317045403
233.1152344,-0.408726311,233.1152344,-0.320049477
233.125,-0.408857918,233.125,-0.319971657
233.1347656,-0.408979797,233.1347656,-0.319696999
233.1445313,-0.408712578,233.1445313,-0.322024155
233.1542969,-0.408538055,233.1542969,-0.321812439
233.1640625,-0.408743477,233.1640625,-0.322889328
233.1738281,-0.408945465,233.1738281,-0.32467804
233.1835938,-0.408829308,233.1835938,-0.324654579
233.1933594,-0.408674812,233.1933594,-0.324247169
233.203125,-0.408690262,233.203125,-0.326014137
233.2128906,-0.408530045,233.2128906,-0.326959991
233.2226563,-0.409001541,233.2226563,-0.327215195
233.2324219,-0.408870506,233.2324219,-0.328723526
233.2421875,-0.408585548,233.2421875,-0.329397583
233.2519531,-0.408821297,233.2519531,-0.331270409
233.2617188,-0.408907127,233.2617188,-0.332326698
233.2714844,-0.408824158,233.2714844,-0.333504295
233.28125,-0.408788109,233.28125,-0.335002327
233.2910156,-0.408934593,233.2910156,-0.335474968
233.3007813,-0.408875656,233.3007813,-0.337365532
233.3105469,-0.408828163,233.3105469,-0.33883667
233.3203125,-0.40898838,233.3203125,-0.341308594
233.3300781,-0.408863068,233.3300781,-0.342780876
233.3398438,-0.408865356,233.3398438,-0.343355942
233.3496094,-0.408721161,233.3496094,-0.344293785
233.359375,-0.408948898,233.359375,-0.346485901
233.3691406,-0.408915138,233.3691406,-0.347401428
233.3789063,-0.408982658,233.3789063,-0.349630165
233.3886719,-0.409005547,233.3886719,-0.350915909
233.3984375,-0.408796692,233.3984375,-0.351303291
233.4082031,-0.408915138,233.4082031,-0.354870415
233.4179688,-0.408981514,233.4179688,-0.356571007
233.4277344,-0.409184074,233.4277344,-0.360564423
233.4375,-0.408922005,233.4375,-0.360311508
233.4472656,-0.409257889,233.4472656,-0.362937355
233.4570313,-0.409247017,233.4570313,-0.365629578
233.4667969,-0.409176064,233.4667969,-0.366112518
233.4765625,-0.409415817,233.4765625,-0.368334961
233.4863281,-0.409121704,233.4863281,-0.370399475
233.4960938,-0.409134293,233.4960938,-0.372045708
233.5058594,-0.408983231,233.5058594,-0.373662758
233.515625,-0.409374046,233.515625,-0.37659359
233.5253906,-0.409263039,233.5253906,-0.37896595
233.5351563,-0.409265327,233.5351563,-0.380319786
233.5449219,-0.40925045,233.5449219,-0.381766891
233.5546875,-0.409348869,233.5546875,-0.384258842
233.5644531,-0.409453583,233.5644531,-0.385839272
233.5742188,-0.409248161,233.5742188,-0.389278793
233.5839844,-0.409241295,233.5839844,-0.392017365
233.59375,-0.409406662,233.59375,-0.394270706
233.6035156,-0.409492493,233.6035156,-0.395925522
233.6132813,-0.409525681,233.6132813,-0.39761982
233.6230469,-0.409493065,233.6230469,-0.39913559
233.6328125,-0.409473038,233.6328125,-0.399694633
233.6425781,-0.409358025,233.6425781,-0.399228859
233.6523438,-0.409474182,233.6523438,-0.400617599
233.6621094,-0.40960865,233.6621094,-0.399279213
233.671875,-0.409710503,233.671875,-0.39924202
233.6816406,-0.409446144,233.6816406,-0.399312401
233.6914063,-0.409353447,233.6914063,-0.397777176
233.7011719,-0.409542274,233.7011719,-0.396751785
233.7109375,-0.409494781,233.7109375,-0.395759583
233.7207031,-0.409449577,233.7207031,-0.393172646
233.7304688,-0.409366035,233.7304688,-0.39263649
233.7402344,-0.40940609,233.7402344,-0.392095757
233.75,-0.409400368,233.75,-0.391144753
233.7597656,-0.409379196,233.7597656,-0.389245033
233.7695313,-0.409407234,233.7695313,-0.38940239
233.7792969,-0.409379768,233.7792969,-0.387457466
233.7890625,-0.409347725,233.7890625,-0.386630058
233.7988281,-0.409267044,233.7988281,-0.3843647
233.8085938,-0.409352303,233.8085938,-0.383461189
233.8183594,-0.409423256,233.8183594,-0.381562614
233.828125,-0.409131432,233.828125,-0.379892921
233.8378906,-0.409311676,233.8378906,-0.379526711
233.8476563,-0.409291077,233.8476563,-0.378278732
233.8574219,-0.409139442,233.8574219,-0.377051353
233.8671875,-0.409141159,233.8671875,-0.376615906
233.8769531,-0.409236145,233.8769531,-0.375815392
233.8867188,-0.409299088,233.8867188,-0.37412796
233.8964844,-0.409277344,233.8964844,-0.373861885
233.90625,-0.409020424,233.90625,-0.373612404
233.9160156,-0.409184074,233.9160156,-0.372724915
233.9257813,-0.409285927,233.9257813,-0.372341537
233.9355469,-0.40919323,233.9355469,-0.371673775
233.9453125,-0.409231567,233.9453125,-0.372688293
233.9550781,-0.409230995,233.9550781,-0.371936989
233.9648438,-0.409316826,233.9648438,-0.372310638
233.9746094,-0.409060478,233.9746094,-0.37145977
233.984375,-0.409106255,233.984375,-0.370630074
233.9941406,-0.409199524,233.9941406,-0.369772339
234.0039063,-0.408938599,234.0039063,-0.371145058
234.0136719,-0.409282494,234.0136719,-0.370233536
234.0234375,-0.409082222,234.0234375,-0.370516777
234.0332031,-0.408951759,234.0332031,-0.368889999
234.0429688,-0.409158325,234.0429688,-0.368566132
234.0527344,-0.409090233,234.0527344,-0.368940926
234.0625,-0.409043312,234.0625,-0.369425583
234.0722656,-0.4090868,234.0722656,-0.369969177
234.0820313,-0.409140015,234.0820313,-0.370410347
234.0917969,-0.409031296,234.0917969,-0.370206642
234.1015625,-0.409405518,234.1015625,-0.370414352
234.1113281,-0.409169197,234.1113281,-0.371902084
234.1210938,-0.409087372,234.1210938,-0.371868324
234.1308594,-0.408882523,234.1308594,-0.37209034
234.140625,-0.409334564,234.140625,-0.3741045
234.1503906,-0.409227562,234.1503906,-0.373998642
234.1601563,-0.409200096,234.1601563,-0.375614548
234.1699219,-0.409526253,234.1699219,-0.377137184
234.1796875,-0.409259605,234.1796875,-0.377630424
234.1894531,-0.409278488,234.1894531,-0.378200912
234.1992188,-0.409330559,234.1992188,-0.380685997
234.2089844,-0.409410667,234.2089844,-0.380699158
234.21875,-0.409366035,234.21875,-0.382555389
234.2285156,-0.409325409,234.2285156,-0.384928322
234.2382813,-0.409426117,234.2382813,-0.38573513
234.2480469,-0.409410667,234.2480469,-0.387041473
234.2578125,-0.409137154,234.2578125,-0.387931824
234.2675781,-0.409399796,234.2675781,-0.390234947
234.2773438,-0.409537125,234.2773438,-0.390440941
234.2871094,-0.409410095,234.2871094,-0.392965508
234.296875,-0.409389496,234.296875,-0.394329071
234.3066406,-0.409381485,234.3066406,-0.394254112
234.3164063,-0.40942955,234.3164063,-0.394798279
234.3261719,-0.409557724,234.3261719,-0.397556305
234.3359375,-0.409142876,234.3359375,-0.397249031
234.3457031,-0.409399223,234.3457031,-0.399146461
234.3554688,-0.409418106,234.3554688,-0.402326775
234.3652344,-0.40952282,234.3652344,-0.401874733
234.375,-0.40947876,234.375,-0.404307747
234.3847656,-0.409614372,234.3847656,-0.405826378
234.3945313,-0.409523964,234.3945313,-0.406458664
234.4042969,-0.409692192,234.4042969,-0.407829094
234.4140625,-0.409850693,234.4140625,-0.408705711
234.4238281,-0.409581757,234.4238281,-0.411246872
234.4335938,-0.409950829,234.4335938,-0.411588478
234.4433594,-0.409539986,234.4433594,-0.4139534
234.453125,-0.409587479,234.453125,-0.415005684
234.4628906,-0.409749413,234.4628906,-0.417575455
234.4726563,-0.409796333,234.4726563,-0.420457649
234.4824219,-0.40976944,234.4824219,-0.422308731
234.4921875,-0.409626961,234.4921875,-0.424250221
234.5019531,-0.40949707,234.5019531,-0.426598549
234.5117188,-0.409568024,234.5117188,-0.429988289
234.5214844,-0.409858131,234.5214844,-0.432196999
234.53125,-0.409879875,234.53125,-0.435522652
234.5410156,-0.409794617,234.5410156,-0.437076759
234.5507813,-0.409811783,234.5507813,-0.44012661
234.5605469,-0.409869576,234.5605469,-0.440643311
234.5703125,-0.409828377,234.5703125,-0.442370224
234.5800781,-0.409731674,234.5800781,-0.442550468
234.5898438,-0.409495926,234.5898438,-0.442788506
234.5996094,-0.409882736,234.5996094,-0.44268322
234.609375,-0.409878731,234.609375,-0.442048073
234.6191406,-0.40990448,234.6191406,-0.440286255
234.6289063,-0.409859276,234.6289063,-0.439117241
234.6386719,-0.409959984,234.6386719,-0.438720703
234.6484375,-0.410031509,234.6484375,-0.436634445
234.6582031,-0.409814644,234.6582031,-0.435641098
234.6679688,-0.409775734,234.6679688,-0.433374023
234.6777344,-0.409715652,234.6777344,-0.432183838
234.6875,-0.40980835,234.6875,-0.430278969
234.6972656,-0.409721947,234.6972656,-0.429469872
234.7070313,-0.409737968,234.7070313,-0.42664032
234.7167969,-0.409689331,234.7167969,-0.425896454
234.7265625,-0.40954628,234.7265625,-0.423760986
234.7363281,-0.409795189,234.7363281,-0.420562935
234.7460938,-0.409646988,234.7460938,-0.41865406
234.7558594,-0.40968647,234.7558594,-0.414868927
234.765625,-0.409323692,234.765625,-0.413032722
234.7753906,-0.40941124,234.7753906,-0.408594704
234.7851563,-0.409580612,234.7851563,-0.408594704
234.7949219,-0.409692192,234.7949219,-0.407515526
234.8046875,-0.409605217,234.8046875,-0.405251884
234.8144531,-0.409668159,234.8144531,-0.404749489
234.8242188,-0.409462166,234.8242188,-0.403399086
234.8339844,-0.409485626,234.8339844,-0.401879311
234.84375,-0.409387779,234.84375,-0.401578903
234.8535156,-0.409477043,234.8535156,-0.399751282
234.8632813,-0.409386063,234.8632813,-0.398823166
234.8730469,-0.409467316,234.8730469,-0.39758606
234.8828125,-0.409661865,234.8828125,-0.396018219
234.8925781,-0.409435844,234.8925781,-0.393751144
234.9023438,-0.409357452,234.9023438,-0.393283653
234.9121094,-0.409453583,234.9121094,-0.393348885
234.921875,-0.40926075,234.921875,-0.39008503
234.9316406,-0.409318542,234.9316406,-0.389959717
234.9414063,-0.40953083,234.9414063,-0.38890686
234.9511719,-0.409117126,234.9511719,-0.38895607
234.9609375,-0.40936203,234.9609375,-0.387833405
234.9707031,-0.409335136,234.9707031,-0.386255264
234.9804688,-0.409205818,234.9804688,-0.386515617
234.9902344,-0.409389496,234.9902344,-0.38733902
235,-0.409404945,235,-0.387172508
235.0097656,-0.409552574,235.0097656,-0.386345673
235.0195313,-0.409217262,235.0195313,-0.385041618
235.0292969,-0.409091949,235.0292969,-0.38619976
235.0390625,-0.409282494,235.0390625,-0.384645653
235.0488281,-0.409387779,235.0488281,-0.385007286
235.0585938,-0.409332275,235.0585938,-0.386774826
235.0683594,-0.409249306,235.0683594,-0.386345673
235.078125,-0.409197807,235.078125,-0.386505318
235.0878906,-0.409216118,235.0878906,-0.386021805
235.0976563,-0.409287071,235.0976563,-0.387605095
235.1074219,-0.409237862,235.1074219,-0.387592506
235.1171875,-0.40948391,235.1171875,-0.388312912
235.1269531,-0.409582901,235.1269531,-0.390062714
235.1367188,-0.409424973,235.1367188,-0.390693855
235.1464844,-0.409376335,235.1464844,-0.39133873
235.15625,-0.409353447,235.15625,-0.392623901
235.1660156,-0.409243584,235.1660156,-0.391691208
235.1757813,-0.409660721,235.1757813,-0.39166832
235.1855469,-0.409367752,235.1855469,-0.393331718
235.1953125,-0.409426689,235.1953125,-0.39375515
235.2050781,-0.409548569,235.2050781,-0.39451046
235.2148438,-0.409304237,235.2148438,-0.394838905
235.2246094,-0.409447861,235.2246094,-0.397732544
235.234375,-0.409463882,235.234375,-0.398753929
235.2441406,-0.409471321,235.2441406,-0.399471474
235.2539063,-0.409514809,235.2539063,-0.401859283
235.2636719,-0.40950737,235.2636719,-0.402278709
235.2734375,-0.409478188,235.2734375,-0.403131866
235.2832031,-0.409592056,235.2832031,-0.405573463
235.2929688,-0.409390068,235.2929688,-0.405797195
235.3027344,-0.409503937,235.3027344,-0.405948257
235.3125,-0.409479904,235.3125,-0.407017136
235.3222656,-0.409648705,235.3222656,-0.408598709
235.3320313,-0.40955658,235.3320313,-0.41059742
235.3417969,-0.409641838,235.3417969,-0.411769867
235.3515625,-0.409564018,235.3515625,-0.414213181
235.3613281,-0.409628677,235.3613281,-0.416755486
235.3710938,-0.409704208,235.3710938,-0.419345284
235.3808594,-0.40972538,235.3808594,-0.421182632
235.390625,-0.409715652,235.390625,-0.422421455
235.4003906,-0.409905624,235.4003906,-0.424028778
235.4101563,-0.40982151,235.4101563,-0.426437187
235.4199219,-0.409729958,235.4199219,-0.427292061
235.4296875,-0.409869576,235.4296875,-0.429091644
235.4394531,-0.409972,235.4394531,-0.430750465
235.4492188,-0.40978775,235.4492188,-0.432276535
235.4589844,-0.409612083,235.4589844,-0.435218811
235.46875,-0.409970284,235.46875,-0.438053513
235.4785156,-0.409999466,235.4785156,-0.440790367
235.4882813,-0.409873009,235.4882813,-0.443888855
235.4980469,-0.409901047,235.4980469,-0.447161293
235.5078125,-0.409704781,235.5078125,-0.449715614
235.5175781,-0.410173988,235.5175781,-0.451698875
235.5273438,-0.409990883,235.5273438,-0.455078888
235.5371094,-0.410103035,235.5371094,-0.458222008
235.546875,-0.409918785,235.546875,-0.461222649
235.5566406,-0.410105324,235.5566406,-0.465275002
235.5664063,-0.410088158,235.5664063,-0.469027519
235.5761719,-0.410145378,235.5761719,-0.469525337
235.5859375,-0.410246658,235.5859375,-0.471140099
235.5957031,-0.410214043,235.5957031,-0.473339081
235.6054688,-0.410186005,235.6054688,-0.474996758
235.6152344,-0.410297585,235.6152344,-0.474394226
235.625,-0.409974289,235.625,-0.474980736
235.6347656,-0.41025753,235.6347656,-0.473965073
235.6445313,-0.41002121,235.6445313,-0.471899414
235.6542969,-0.410058403,235.6542969,-0.471278
235.6640625,-0.41008358,235.6640625,-0.469688416
235.6738281,-0.410107613,235.6738281,-0.469099045
235.6835938,-0.410067558,235.6835938,-0.467797279
235.6933594,-0.409983444,235.6933594,-0.466803932
235.703125,-0.409798622,235.703125,-0.46503582
235.7128906,-0.410149384,235.7128906,-0.464315987
235.7226563,-0.41011734,235.7226563,-0.462446594
235.7324219,-0.409905624,235.7324219,-0.46147728
235.7421875,-0.410187721,235.7421875,-0.45909977
235.7519531,-0.409963417,235.7519531,-0.457115364
235.7617188,-0.41005497,235.7617188,-0.455681419
235.7714844,-0.41009903,235.7714844,-0.453344536
