,1/13/2021
Timestamp,cbt [mC]
1610549539,37024
1610549540,37024
1610549541,37024
1610549542,37024
1610549543,37024
1610549544,37024
1610549545,37024
1610549546,37024
1610549547,37024
1610549548,37024
1610549549,37024
1610549550,37024
1610549551,37024
1610549552,37024
1610549553,37024
1610549554,37024
1610549555,37024
1610549556,37024
1610549557,37024
1610549558,37024
1610549559,37024
1610549560,37024
1610549561,37024
1610549562,37024
1610549563,37023
1610549564,37023
1610549565,37023
1610549566,37023
1610549567,37023
1610549568,37023
1610549569,37023
1610549570,37023
1610549571,37023
1610549572,37023
1610549573,37023
1610549574,37023
1610549575,37023
1610549576,37023
1610549577,37023
1610549578,37023
1610549579,37023
1610549580,37023
1610549581,37023
1610549582,37024
1610549583,37024
1610549584,37024
1610549585,37024
1610549586,37024
1610549587,37024
1610549588,37024
1610549589,37024
1610549590,37024
1610549591,37024
1610549592,37024
1610549593,37024
1610549594,37024
1610549595,37024
1610549596,37024
1610549597,37019
1610549598,37019
1610549599,37019
1610549600,37019
1610549601,37019
1610549602,37019
1610549603,37019
1610549604,37019
1610549605,37019
1610549606,37019
1610549607,37019
1610549608,37019
1610549609,37019
1610549610,37019
1610549611,37019
1610549612,37019
1610549613,37019
1610549614,37019
1610549615,37019
1610549616,37019
1610549617,37019
1610549618,37019
1610549619,37019
1610549620,37019
1610549621,37019
1610549622,37019
1610549623,37019
1610549624,37019
1610549625,37019
1610549626,37019
1610549627,37019
1610549628,37019
1610549629,37019
1610549630,37019
1610549631,37019
1610549632,37019
1610549633,37019
1610549634,37019
1610549635,37019
1610549636,37019
1610549637,37019
1610549638,37018
1610549639,37018
1610549640,37019
1610549641,37019
1610549642,37019
1610549643,37019
1610549644,37019
1610549645,37019
1610549646,37019
1610549647,37019
1610549648,37019
1610549649,37019
1610549650,37019
1610549651,37019
1610549652,37019
1610549653,37019
1610549654,37019
1610549655,37019
1610549656,37019
1610549657,37014
1610549658,37014
1610549659,37014
1610549660,37014
1610549661,37014
1610549662,37014
1610549663,37014
1610549664,37014
1610549665,37014
1610549666,37014
1610549667,37014
1610549668,37014
1610549669,37014
1610549670,37014
1610549671,37014
1610549672,37014
1610549673,37014
1610549674,37014
1610549675,37014
1610549676,37014
1610549677,37014
1610549678,37014
1610549679,37014
1610549680,37014
1610549681,37014
1610549682,37014
1610549683,37014
1610549684,37014
1610549685,37014
1610549686,37014
1610549687,37014
1610549688,37014
1610549689,37014
1610549690,37014
1610549691,37014
1610549692,37014
1610549693,37014
1610549694,37014
1610549695,37014
1610549696,37014
1610549697,37014
1610549698,37014
1610549699,37014
1610549700,37014
1610549701,37014
1610549702,37014
1610549703,37014
1610549704,37014
1610549705,37014
1610549706,37014
1610549707,37014
1610549708,37014
1610549709,37014
1610549710,37014
1610549711,37014
1610549712,37013
1610549713,37013
1610549714,37013
1610549715,37013
1610549716,37013
1610549717,37008
1610549718,37008
1610549719,37008
1610549720,37008
1610549721,37008
1610549722,37008
1610549723,37008
1610549724,37008
1610549725,37008
1610549726,37008
1610549727,37008
1610549728,37008
1610549729,37008
1610549730,37008
1610549731,37008
1610549732,37008
1610549733,37008
1610549734,37008
1610549735,37008
1610549736,37008
1610549737,37008
1610549738,37008
1610549739,37008
1610549740,37008
1610549741,37008
1610549742,37008
1610549743,37008
1610549744,37008
1610549745,37008
1610549746,37008
1610549747,37008
1610549748,37008
1610549749,37008
1610549750,37008
1610549751,37008
1610549752,37008
1610549753,37008
1610549754,37008
1610549755,37008
1610549756,37008
1610549757,37008
1610549758,37008
1610549759,37008
1610549760,37008
1610549761,37008
1610549762,37008
1610549763,37008
1610549764,37008
1610549765,37008
1610549766,37008
1610549767,37008
1610549768,37008
1610549769,37008
1610549770,37008
1610549771,37008
1610549772,37008
1610549773,37008
1610549774,37008
1610549775,37008
1610549776,37008
1610549777,37003
1610549778,37003
1610549779,37003
1610549780,37003
1610549781,37003
1610549782,37003
1610549783,37003
1610549784,37003
1610549785,37003
1610549786,37003
1610549787,37003
1610549788,37003
1610549789,37003
1610549790,37003
1610549791,37003
1610549792,37003
1610549793,37003
1610549794,37003
1610549795,37003
1610549796,37003
1610549797,37003
1610549798,37003
1610549799,37003
1610549800,37003
1610549801,37003
1610549802,37003
1610549803,37003
1610549804,37003
1610549805,37003
1610549806,37003
1610549807,37003
1610549808,37003
1610549809,37003
1610549810,37003
1610549811,37003
1610549812,37003
1610549813,37003
1610549814,37003
1610549815,37003
1610549816,37003
1610549817,37003
1610549818,37003
1610549819,37003
1610549820,37004
1610549821,37004
1610549822,37004
1610549823,37004
1610549824,37004
1610549825,37004
1610549826,37004
1610549827,37004
1610549828,37004
1610549829,37004
1610549830,37004
1610549831,37004
1610549832,37004
1610549833,37004
1610549834,37004
1610549835,37004
1610549836,37004
1610549837,36999
1610549838,36999
1610549839,36999
1610549840,36999
1610549841,36999
1610549842,36999
1610549843,36999
1610549844,36999
1610549845,36999
1610549846,36999
1610549847,36999
1610549848,36999
1610549849,36999
1610549850,36999
1610549851,36999
1610549852,36999
1610549853,36999
1610549854,36999
1610549855,36999
1610549856,36999
1610549857,36999
1610549858,36999
1610549859,36999
1610549860,36999
1610549861,36999
1610549862,36999
1610549863,36999
1610549864,36999
1610549865,36999
1610549866,36999
1610549867,36999
1610549868,36999
1610549869,36999
1610549870,36999
1610549871,36999
1610549872,36999
1610549873,36999
1610549874,36999
1610549875,36999
1610549876,36999
1610549877,36999
1610549878,36999
1610549879,36999
1610549880,36999
1610549881,36999
1610549882,36999
1610549883,36999
1610549884,36999
1610549885,36999
1610549886,36999
1610549887,36999
1610549888,36998
1610549889,36998
1610549890,36998
1610549891,36998
1610549892,36998
1610549893,36999
1610549894,36999
1610549895,36999
1610549896,36999
1610549897,36994
1610549898,36994
1610549899,36994
1610549900,36994
1610549901,36994
1610549902,36994
1610549903,36994
1610549904,36994
1610549905,36994
1610549906,36994
1610549907,36994
1610549908,36994
1610549909,36994
1610549910,36994
1610549911,36994
1610549912,36994
1610549913,36994
1610549914,36994
1610549915,36994
1610549916,36994
1610549917,36994
1610549918,36994
1610549919,36994
1610549920,36994
1610549921,36994
1610549922,36994
1610549923,36994
1610549924,36994
1610549925,36994
1610549926,36994
1610549927,36994
1610549928,36994
1610549929,36994
1610549930,36994
1610549931,36994
1610549932,36994
1610549933,36994
1610549934,36994
1610549935,36994
1610549936,36994
1610549937,36994
1610549938,36994
1610549939,36994
1610549940,36994
1610549941,36994
1610549942,36994
1610549943,36994
1610549944,36994
1610549945,36994
1610549946,36994
1610549947,36994
1610549948,36994
1610549949,36994
1610549950,36994
1610549951,36994
1610549952,36994
1610549953,36994
1610549954,36993
1610549955,36993
1610549956,36993
1610549957,36988
1610549958,36988
1610549959,36988
1610549960,36988
1610549961,36988
1610549962,36988
1610549963,36988
1610549964,36988
1610549965,36988
1610549966,36988
1610549967,36988
1610549968,36988
1610549969,36988
1610549970,36989
1610549971,36989
1610549972,36989
1610549973,36989
1610549974,36989
1610549975,36989
1610549976,36989
1610549977,36989
1610549978,36989
1610549979,36989
1610549980,36989
1610549981,36989
1610549982,36989
1610549983,36989
1610549984,36989
1610549985,36989
1610549986,36989
1610549987,36989
1610549988,36989
1610549989,36989
1610549990,36989
1610549991,36989
1610549992,36989
1610549993,36989
1610549994,36989
1610549995,36989
1610549996,36989
1610549997,36989
1610549998,36989
1610549999,36989
1610550000,36989
1610550001,36989
1610550002,36989
1610550003,36989
1610550004,36989
1610550005,36989
1610550006,36989
1610550007,36989
1610550008,36989
1610550009,36989
1610550010,36989
1610550011,36989
1610550012,36989
1610550013,36989
1610550014,36989
1610550015,36989
1610550016,36989
1610550017,36984
1610550018,36984
1610550019,36984
1610550020,36984
1610550021,36984
1610550022,36984
1610550023,36984
1610550024,36983
1610550025,36983
1610550026,36983
1610550027,36983
1610550028,36983
1610550029,36983
1610550030,36983
1610550031,36983
1610550032,36983
1610550033,36983
1610550034,36983
1610550035,36983
1610550036,36983
1610550037,36983
1610550038,36983
1610550039,36983
1610550040,36983
1610550041,36983
1610550042,36983
1610550043,36983
1610550044,36983
1610550045,36983
1610550046,36983
1610550047,36983
1610550048,36983
1610550049,36983
1610550050,36983
1610550051,36983
1610550052,36983
1610550053,36983
1610550054,36983
1610550055,36983
1610550056,36983
1610550057,36983
1610550058,36983
1610550059,36983
1610550060,36983
1610550061,36983
1610550062,36983
1610550063,36983
1610550064,36983
1610550065,36984
1610550066,36984
1610550067,36984
1610550068,36984
1610550069,36984
1610550070,36984
1610550071,36984
1610550072,36984
1610550073,36984
1610550074,36984
1610550075,36984
1610550076,36984
1610550077,36979
1610550078,36979
1610550079,36979
1610550080,36979
1610550081,36979
1610550082,36979
1610550083,36979
1610550084,36979
1610550085,36979
1610550086,36979
1610550087,36979
1610550088,36979
1610550089,36979
1610550090,36979
1610550091,36979
1610550092,36979
1610550093,36979
1610550094,36979
1610550095,36979
1610550096,36979
1610550097,36979
1610550098,36979
1610550099,36979
1610550100,36979
1610550101,36979
1610550102,36979
1610550103,36979
1610550104,36979
1610550105,36979
1610550106,36979
1610550107,36979
1610550108,36979
1610550109,36979
1610550110,36979
1610550111,36979
1610550112,36979
1610550113,36979
1610550114,36979
1610550115,36979
1610550116,36979
1610550117,36979
1610550118,36979
1610550119,36979
1610550120,36979
1610550121,36979
1610550122,36979
1610550123,36979
1610550124,36979
1610550125,36979
1610550126,36979
1610550127,36979
1610550128,36979
1610550129,36979
1610550130,36978
1610550131,36978
1610550132,36978
1610550133,36978
1610550134,36978
1610550135,36978
1610550136,36978
1610550137,36973
1610550138,36973
1610550139,36973
1610550140,36973
1610550141,36973
1610550142,36973
1610550143,36973
1610550144,36973
1610550145,36973
1610550146,36973
1610550147,36973
1610550148,36973
1610550149,36973
1610550150,36974
1610550151,36974
1610550152,36974
1610550153,36974
1610550154,36974
1610550155,36974
1610550156,36974
1610550157,36974
1610550158,36974
1610550159,36974
1610550160,36974
1610550161,36974
1610550162,36974
1610550163,36974
1610550164,36974
1610550165,36974
1610550166,36974
1610550167,36974
1610550168,36974
1610550169,36974
1610550170,36974
1610550171,36974
1610550172,36974
1610550173,36974
1610550174,36974
1610550175,36974
1610550176,36974
1610550177,36974
1610550178,36974
1610550179,36974
1610550180,36974
1610550181,36974
1610550182,36974
1610550183,36974
1610550184,36974
1610550185,36974
1610550186,36974
1610550187,36974
1610550188,36974
1610550189,36974
1610550190,36974
1610550191,36974
1610550192,36974
1610550193,36974
1610550194,36974
1610550195,36974
1610550196,36974
1610550197,36963
1610550198,36963
1610550199,36963
1610550200,36963
1610550201,36963
1610550202,36963
1610550203,36963
1610550204,36963
1610550205,36963
1610550206,36963
1610550207,36963
1610550208,36963
1610550209,36963
1610550210,36963
1610550211,36963
1610550212,36963
1610550213,36963
1610550214,36963
1610550215,36963
1610550216,36963
1610550217,36963
1610550218,36963
1610550219,36963
1610550220,36963
1610550221,36963
1610550222,36963
1610550223,36963
1610550224,36963
1610550225,36963
1610550226,36963
1610550227,36963
1610550228,36963
1610550229,36963
1610550230,36963
1610550231,36963
1610550232,36963
1610550233,36963
1610550234,36964
1610550235,36964
1610550236,36964
1610550237,36964
1610550238,36964
1610550239,36964
1610550240,36964
1610550241,36964
1610550242,36964
1610550243,36964
1610550244,36964
1610550245,36964
1610550246,36964
1610550247,36964
1610550248,36964
1610550249,36964
1610550250,36964
1610550251,36964
1610550252,36964
1610550253,36964
1610550254,36964
1610550255,36964
1610550256,36964
1610550257,36954
1610550258,36954
1610550259,36954
1610550260,36954
1610550261,36954
1610550262,36954
1610550263,36954
1610550264,36954
1610550265,36954
1610550266,36954
1610550267,36954
1610550268,36954
1610550269,36954
1610550270,36954
1610550271,36953
1610550272,36953
1610550273,36953
1610550274,36953
1610550275,36953
1610550276,36953
1610550277,36953
1610550278,36953
1610550279,36953
1610550280,36953
1610550281,36953
1610550282,36953
1610550283,36953
1610550284,36953
1610550285,36953
1610550286,36953
1610550287,36953
1610550288,36953
1610550289,36953
1610550290,36953
1610550291,36953
1610550292,36953
1610550293,36953
1610550294,36953
1610550295,36953
1610550296,36953
1610550297,36953
1610550298,36953
1610550299,36953
1610550300,36953
1610550301,36953
1610550302,36953
1610550303,36953
1610550304,36953
1610550305,36953
1610550306,36953
1610550307,36953
1610550308,36953
1610550309,36953
1610550310,36953
1610550311,36953
1610550312,36953
1610550313,36953
1610550314,36953
1610550315,36953
1610550316,36953
1610550317,36943
1610550318,36943
1610550319,36943
1610550320,36943
1610550321,36943
1610550322,36943
1610550323,36943
1610550324,36943
1610550325,36943
1610550326,36943
1610550327,36943
1610550328,36943
1610550329,36943
1610550330,36943
1610550331,36943
1610550332,36943
1610550333,36943
1610550334,36943
1610550335,36943
1610550336,36943
1610550337,36943
1610550338,36943
1610550339,36943
1610550340,36943
1610550341,36943
1610550342,36944
1610550343,36944
1610550344,36944
1610550345,36944
1610550346,36944
1610550347,36944
1610550348,36944
1610550349,36944
1610550350,36944
1610550351,36944
1610550352,36944
1610550353,36944
1610550354,36944
1610550355,36944
1610550356,36944
1610550357,36944
1610550358,36944
1610550359,36944
1610550360,36944
1610550361,36944
1610550362,36944
1610550363,36944
1610550364,36944
1610550365,36944
1610550366,36944
1610550367,36944
1610550368,36944
1610550369,36944
1610550370,36944
1610550371,36944
1610550372,36944
1610550373,36944
1610550374,36944
1610550375,36944
1610550376,36944
1610550377,36934
1610550378,36934
1610550379,36934
1610550380,36934
1610550381,36934
1610550382,36934
1610550383,36934
1610550384,36934
1610550385,36934
1610550386,36934
1610550387,36933
1610550388,36933
1610550389,36933
1610550390,36933
1610550391,36933
1610550392,36933
1610550393,36933
1610550394,36933
1610550395,36933
1610550396,36933
1610550397,36933
1610550398,36933
1610550399,36933
1610550400,36933
1610550401,36933
1610550402,36933
1610550403,36933
1610550404,36933
1610550405,36933
1610550406,36933
1610550407,36933
1610550408,36933
1610550409,36933
1610550410,36933
1610550411,36933
1610550412,36933
1610550413,36933
1610550414,36933
1610550415,36933
1610550416,36933
1610550417,36933
1610550418,36933
1610550419,36933
1610550420,36933
1610550421,36933
1610550422,36933
1610550423,36933
1610550424,36933
1610550425,36933
1610550426,36933
1610550427,36933
1610550428,36933
1610550429,36933
1610550430,36933
1610550431,36933
1610550432,36933
1610550433,36933
1610550434,36933
1610550435,36933
1610550436,36933
1610550437,36923
1610550438,36923
1610550439,36923
1610550440,36923
1610550441,36923
1610550442,36923
1610550443,36923
1610550444,36923
1610550445,36923
1610550446,36923
1610550447,36923
1610550448,36923
1610550449,36923
1610550450,36923
1610550451,36923
1610550452,36923
1610550453,36923
1610550454,36923
1610550455,36923
1610550456,36923
1610550457,36923
1610550458,36923
1610550459,36923
1610550460,36923
1610550461,36923
1610550462,36923
1610550463,36923
1610550464,36923
1610550465,36923
1610550466,36923
1610550467,36923
1610550468,36923
1610550469,36923
1610550470,36923
